Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
MB-5232,-0.48332328,0.2518939,0.5096384,0.4405155,-0.17921656,0.6282759,0.48749188,0.5412793,-0.07712919,0.004731193,0.8055907,0.6310081,0.3729283,0.092904866,-0.721478,-0.6464342,-0.40694022,-0.79280365,-0.2501427,0.24092907,0.2389943,0.107428856,-0.11883443,0.32128164,-0.019679394,0.2330868,0.10332563,-0.33556265,0.56666046,-0.5108339,0.5397111,0.424388,0.17171356,0.16711189,0.3234352,-0.31145164,0.6693442,0.46042684,-0.19178544,-0.39007753,-0.35787445,-0.315058,0.21870911,-0.5781255,0.037826486,0.3445648,0.36359423,0.49417388,-0.23183428,0.15751676,0.6403123,0.19814566,-0.025342498,0.21595442,0.45613074,0.078129925,0.019786693,0.48488277,0.5052576,-0.35987538,0.44294986,-0.03430532,0.011677578,-0.023901343,0.16633028,-0.44537067,0.1075348,-0.04574728,0.36054868,-0.03287778,0.7462781,0.09512583,-0.82100034,0.622419,-0.32212275,0.559818,0.33322453,0.1575633,0.1045422,0.1410616,-0.7357787,0.09093436,-0.23636994,-0.36891776,-0.09527877,-0.8697175,0.11906326,-0.20106925,-0.39550516,-0.4393754,0.30537856,-0.67275965,0.46404254,-0.6131109,0.47216237,0.4859954,0.4542299,0.7025521,-0.8288795,0.47754627
MB-5233,-0.45611668,-0.046691276,0.011712328,-0.38994652,0.17500249,-0.31392437,-0.16301207,-0.010793313,0.7362592,-0.18391588,-0.3768044,-0.65222263,0.15605818,-0.5560583,0.570895,-0.53398395,-0.20264396,-0.81590694,0.14755295,0.0514611,0.029011138,0.4021048,0.38737494,-0.2124486,0.09088297,-0.31086063,-0.15741178,0.07133293,0.04169908,-0.41848367,-0.0027736686,0.2769243,-0.12850396,-0.15464577,0.123401254,0.4614203,-0.22318017,-0.059135012,-0.31458318,0.3152231,0.25690553,-0.38406846,0.6005112,-0.46374106,0.5102991,-0.09739594,-0.47664332,0.43862852,-0.5746607,-0.0014071371,-0.34401947,-0.062425144,0.4209836,-0.1752826,0.09587159,0.057467412,0.56257856,-0.16144271,-0.1786663,0.14168844,-0.48204038,-0.15805611,0.038867675,0.028940495,0.40879476,-0.0045815744,-0.06697628,0.01192797,0.5558437,-0.32698667,0.13066469,0.43533295,-0.109161586,-0.07648557,-0.56978637,-0.5023205,0.068378486,-0.20318645,-0.19058141,-0.3580686,-0.13620852,0.39644295,0.538158,0.03770311,0.085765466,-0.4972717,-0.41503212,0.22178015,0.13900188,0.22159514,-0.03921336,-0.22848603,-0.1306537,0.181332,0.6354164,0.031986903,-0.12592691,-0.34220034,-0.5045236,0.4588069
MB-5235,0.4766202,-0.5841431,0.6771189,-0.4194758,-0.35983545,0.03150698,0.40161252,-0.45706365,0.34585378,0.3990566,-0.09490351,0.079947114,-0.14917104,0.22631592,0.59752274,0.019809619,-0.54844,0.18104163,0.607301,0.4446136,0.048595782,0.35868084,-0.24087378,-0.2732163,-0.2576285,-0.12880076,-0.54922885,-0.829697,0.23085895,0.15251139,-0.58283645,-0.6989317,0.095984,-0.09046823,-0.32211086,0.06933166,0.5733775,-0.4512009,-0.08758889,-0.7480157,-0.33132848,-0.21225609,-0.027297467,-0.101562425,-0.077812985,0.46446714,0.2907329,-0.2823795,0.07967714,-0.19391778,-0.22396639,-0.56578696,0.04528898,0.23702262,-0.17416126,0.45106107,0.43520242,0.8670517,-0.67891,0.17425135,0.56326085,0.014366016,0.03648985,-0.71843255,0.11370954,0.05541874,-0.34058362,0.34947535,-0.09928182,0.2362514,-0.7830688,0.3400789,-0.0012569577,0.6163552,0.033364818,-0.48338774,0.7888552,-0.25811154,-0.45101535,0.057785407,-0.4316478,-0.3335873,0.18588144,-0.19057614,-0.27072334,-0.2772111,0.033306457,0.43029457,-0.5294944,0.29861814,-0.2017672,0.6552127,-0.01587785,-0.23639162,0.015936725,0.06734749,0.008374542,-0.37748516,-0.6905912,0.31212577
MB-5238,0.06592086,-0.26575723,0.22157496,-0.124957755,-0.069697216,0.60452616,-0.14285854,0.15255651,0.19431026,-0.06310809,-0.09637175,0.10631302,-0.22063729,-0.17174485,0.04223822,-0.15449041,-0.64397866,0.27857527,0.034798842,-0.2616689,0.18635869,0.328501,0.33540052,-0.07292182,-0.18890649,-0.1912217,-0.16165599,-0.2944445,-0.33017087,-0.22500181,0.41045254,0.117613606,-0.008408226,-0.2993824,0.23749006,0.23552944,0.19323665,0.42014045,-0.06818392,-0.14241637,0.046950176,0.39395493,0.20202394,0.06594873,0.0018748045,0.41637674,-0.09026542,0.21137968,-0.058564812,0.25321224,0.08547864,-0.0646323,-0.1584971,0.028000675,-0.037118055,-0.41852945,-0.27563757,0.3670216,-0.20773758,0.2451197,-0.06655388,0.12007104,-0.018468227,-0.1295113,0.06952361,-0.20154282,0.56095886,-0.018404212,0.12219247,0.24479581,-0.27967227,0.07354413,-0.27407944,0.40097094,-0.3890453,0.09972043,0.5367584,0.13879375,0.13543363,0.17494836,-0.09013482,-0.032127798,0.2455152,-0.019077253,0.009603307,-0.3315015,-0.32598457,-0.10414009,-0.35018745,-0.063726656,-0.46953917,0.05374135,0.23960859,0.049305737,-0.26318693,0.15308161,-0.028381925,-0.10312119,-0.34578866,0.14343828
MB-5239,-0.11943328,0.07798059,-0.3783217,-0.13437968,-0.48916528,0.1536055,-0.2581498,-0.20548683,0.46937802,0.28623822,-0.016974911,-0.0077681355,0.012069352,-0.20644006,0.69373465,0.17184915,-0.42065394,0.55877244,0.07158878,0.57057047,0.18448874,-0.20537038,0.30055338,-0.39394513,0.3163667,-0.03635502,-0.0009349212,0.0318555,-0.13165082,0.0898971,0.33654177,-0.13190903,0.114041895,0.44960496,0.31761795,0.5345514,-0.042251036,-0.35337996,0.2715405,-0.048464432,-0.2668354,-0.3556738,0.10768932,0.5193217,0.023109362,-0.663833,0.045174047,0.24016926,0.3116827,0.38575342,0.13209325,-0.07732643,-0.36025012,0.31374508,0.18380287,0.05608608,-0.25735527,0.18877466,-0.031753253,-0.27147442,0.029958103,0.5683738,-0.6011789,-0.21957526,-0.12385626,0.12901857,0.014256388,-0.49117345,0.3197438,0.010042429,0.27332416,0.02925095,-0.15727393,0.33079538,0.45417002,-0.36192235,0.21625733,-0.1962651,0.2857425,-0.36438018,-0.459001,-0.14309207,-0.005719185,-0.74856544,0.24087277,-0.37205106,-0.038301475,0.14640686,0.04940453,0.6342681,-0.42854315,0.17380425,-0.10982214,-0.34338525,0.26321277,0.5160193,0.2762683,-0.7712023,-0.12682569,0.51599085
MB-5243,-0.040997084,-0.18547055,-0.4817726,0.1404002,0.20370623,0.17179585,-0.36265123,0.11979725,-0.11319497,-0.48099154,0.66328055,0.032540657,-0.08806918,0.3479142,0.6032644,0.06062916,-0.5327077,-0.12004213,-0.18171003,0.21911095,-0.17175534,-0.05087713,-0.47363105,-0.76567227,0.0861265,0.33218676,0.24374285,-0.6553807,-0.5077822,-0.30341846,0.2513064,0.04323232,0.501379,-0.16800496,-0.34537557,-0.17086397,-0.6765042,0.789752,-0.13519415,-0.2136389,-0.27446136,-0.25925627,0.29044494,-0.28829265,-0.040676795,-0.06269447,0.08347505,-0.25105044,0.22834718,0.09403199,-0.17064981,-0.13704298,-0.4761585,-0.16463783,0.6346289,0.06533113,0.14861463,-0.16481267,0.14010859,-0.35585925,-0.068296105,0.12043889,-0.008135565,-0.17654899,0.14291336,0.845322,-0.25691238,-0.008322502,0.020045325,0.50014096,0.6321636,-0.6533128,-0.10471697,0.1996643,-0.61217684,-0.39704692,0.16625667,-0.24231194,-0.5762905,-0.5044153,0.17306852,0.123906896,0.2784575,0.24709906,-0.3463083,0.18789291,0.04846967,-0.5645089,0.23465635,0.5125112,0.08740406,-0.8758092,-0.079413824,-0.72476155,-0.43745437,0.087520175,-0.13002558,-0.25088754,0.2821058,0.74174285
MB-5244,-0.008666106,0.19937804,-0.30699152,-0.45921052,-0.2767701,0.32526085,0.015144043,0.051490217,0.76923895,-0.5050113,-0.33900452,0.14543425,-0.19209717,-0.535319,0.5693143,-0.17371237,-0.23596272,0.13903292,-0.46870804,-0.3493812,0.16242471,0.37426746,0.8121683,-0.3977469,0.41286683,0.6420456,0.16301648,-0.40198997,0.09604795,0.019547235,-0.056592654,-0.04777831,0.19784383,0.056514677,-0.49481398,-0.076061174,-0.013714107,-0.28380275,-0.49146953,0.5123587,-0.4720286,-0.7094186,0.30161542,-0.25318176,0.20003569,0.32998967,0.18674111,-0.3148869,0.02155605,0.42197853,0.17133226,-0.56830484,0.09931622,-0.49899474,0.36794493,-0.32968792,0.58665997,0.08727762,-0.29977298,-0.30278096,0.019670926,0.26983693,0.3087778,0.20332968,0.4164757,-0.19278443,-0.021732645,-0.3716421,-0.21752098,-0.10702175,0.17518413,-0.2450715,-0.00016241893,-0.5475187,0.41176778,-0.29980794,0.035144728,-0.24064049,-0.02178049,-0.082973264,-0.26310405,0.06642471,-0.034972202,-0.37739176,0.6063012,0.21718395,-0.64780354,0.10242291,0.013773205,0.8218096,-0.23235697,0.042572297,0.7542677,-0.308343,0.19055024,0.078597434,0.42319265,-0.24234807,0.052075557,0.019671857
MB-5251,0.07009999,0.14913131,-0.17961226,-0.20069781,-0.27236697,0.09680976,-0.12770292,-0.16192546,0.57396865,0.29860526,0.02551379,0.05682008,-0.3288868,-0.28859103,-0.07188179,0.34012416,-0.14971253,0.22937149,0.33861727,0.11735783,0.18338206,-0.30271122,0.007629551,0.07604999,0.16648078,0.19504859,0.26368573,-0.14815067,-0.30600527,-0.1809125,0.29291293,0.07320215,-0.30825138,-0.06939098,0.3917122,0.51989084,0.31991154,0.6084469,-0.013185091,-0.0110059455,0.3928922,-0.08057079,-0.024567567,0.07101933,0.14420426,-0.018483788,-0.15154873,0.04431881,0.1421381,0.32283968,0.3337857,-0.23294203,-0.05980798,0.36891943,0.55500257,0.26848584,-0.0053091496,0.25623456,-0.17095953,-0.034613978,-0.22877118,-0.057650357,-0.5754098,-0.21772172,0.03876609,0.27439857,0.12483825,-0.36395752,0.038625084,-0.19788028,-0.046411563,0.0925137,-0.2281377,-0.26324305,-0.37783384,-0.4279168,-0.060375005,-0.0051088147,0.15243863,-0.44148928,-0.55049455,-0.2679417,0.03888253,-0.46188408,-0.19924805,-0.18553524,-0.2242654,-0.23071012,0.43142867,0.64326054,0.026178323,-0.0046472363,0.00922185,0.15289131,0.31657618,0.41517258,0.24059264,-0.2715801,-0.45258415,0.119629584
MB-5256,-0.08040453,0.3083952,-0.07597313,0.0111069605,0.19354509,-0.013860866,0.07902099,-0.049144696,0.610754,0.25265163,0.20461941,0.1904363,-0.627847,-0.1741158,0.27565742,-0.22091633,-0.09312968,0.18962388,-0.12584949,-0.12189659,0.4341284,0.1353439,0.36308175,-0.30098578,0.33030683,-0.02658628,-0.084778875,0.026102424,-0.18786572,0.23750816,0.36524117,0.40703243,-0.056258336,-0.27627584,-0.07362564,0.32177052,-0.0010114685,0.14868915,-0.3951267,0.1852413,-0.25051472,-0.03468449,0.25306758,-0.20506652,0.35941216,-0.39450115,-0.4157754,-0.16823173,-0.29481316,0.22631632,0.170665,-0.033462495,-0.0499936,0.25102615,-0.12798855,0.24966139,0.02448877,0.31004673,-0.13508815,-0.21858004,0.22771412,0.16533408,-0.18765384,0.2907227,0.6712331,-0.2613566,0.21022436,-0.34148204,0.11885301,0.09139672,0.12993212,0.5266078,0.16969895,0.25255972,-0.3222574,-0.053746376,0.098905094,-0.29375684,0.4687347,-0.53449374,-0.11995569,-0.21428207,-0.49552387,-0.23275894,0.090881124,-0.19177091,-0.25886983,0.03519533,0.4167891,0.6194434,-0.3935533,0.2580181,0.5180733,0.060633585,0.4126457,0.13166258,-0.15655018,-0.07501276,-0.5257995,0.3235191
MB-5259,0.15785119,-0.06919442,-0.20447853,-0.2168655,-0.61680794,0.27793926,0.21651295,0.54122335,-0.119042106,0.390437,-0.35189915,-0.3326043,-0.4184947,-0.2305067,-0.10328817,0.3738566,-0.5621788,0.2982912,-0.17264506,0.12614425,-0.047754608,0.8255502,0.4143272,-0.03015538,-0.16183794,0.3189094,0.64264745,0.15176308,0.041019052,0.18671155,-0.14113867,0.7472083,-0.30238196,-0.1482428,0.63131887,-0.1849874,-0.047154795,0.2901692,0.20715474,-0.11978924,-0.20894745,0.20878762,-0.064873755,-0.4472351,0.5305774,-0.09169187,-0.40887028,0.5835632,0.28100908,0.4911523,0.1214099,-0.05548893,-0.46178985,0.6032771,0.1647372,-0.5047903,-0.031387284,0.410666,-0.8038434,-0.6021078,0.45951754,-0.14813632,0.06037958,0.057149924,0.50598514,-0.52241445,0.36078292,-0.42045307,-0.08476169,-0.16066402,0.23021965,-0.0118923085,-0.5102,0.60211223,-0.14306289,-0.60456204,0.48586023,0.035374675,-0.0870203,0.28165102,-0.07925647,-0.17708087,-0.005314581,0.13238564,0.28910744,0.12629505,-0.16915856,-0.22591548,0.36484194,-0.20096593,0.2100464,0.10268635,0.19548413,-0.4347744,0.070703916,0.08110441,0.6182519,-0.32603496,-0.485534,-0.24274671
MB-5261,0.217639,0.2995036,-0.2929498,0.325032,-0.0762801,0.27692693,0.084123366,0.30608028,0.36869913,0.021858905,-0.37184176,-0.06806686,-0.32074955,-0.1291441,-0.115848884,0.047834028,0.0051596984,0.43994853,0.035680585,0.27937102,0.4693667,-0.14434597,0.38191164,-0.17863299,0.10189526,-0.15860304,0.14546745,-0.52741325,0.009553082,0.09314204,-0.39537713,-0.0065402146,-0.11255013,-0.04078427,-0.08341705,0.32744253,0.24445263,0.10103904,0.17861958,-0.24738958,-0.28628436,-0.09855407,0.1279987,0.25003737,0.18088928,0.30494988,-0.5313984,0.35131225,0.1532596,0.23737945,0.56993365,0.28630745,-0.6115344,0.18837176,0.1577191,0.34900036,-0.22422849,-0.25040096,0.04340888,0.42577434,-0.14773467,0.32782567,-0.17049748,0.22330634,-0.042598225,-0.20432055,0.28725666,-0.13679387,0.16725847,-0.28145966,0.06319942,-0.5268674,-0.16114484,0.13646558,-0.060208894,0.2175765,-0.2172765,0.050620884,0.21416293,-0.6568498,0.074010484,-0.08887511,-0.0134550035,-0.44240245,-0.14327174,0.0757649,-0.6215447,-0.29787248,0.16904387,0.4915092,-0.17925309,0.086660706,0.40477592,-0.1297161,-0.2454669,-0.05777295,-0.1906019,-0.5327048,-0.30731577,0.1850452
MB-5264,-0.38991895,-0.70713246,-0.13432485,-0.25030896,-0.1256788,0.16898596,0.4281878,0.2386733,0.29116806,0.011407286,-0.28079808,0.041977894,-0.031165242,0.21925597,0.19212388,-0.122258514,-0.17992449,0.07345942,0.3170515,0.35491115,0.4218643,0.6231283,0.34718123,0.30609825,0.08994966,0.5062332,0.27545732,-0.35210076,-0.34455162,-0.0017323159,-0.31205475,0.020754788,0.20268604,-0.011840209,0.40106922,0.11817867,0.1531506,-0.07945913,0.18982658,0.37294653,-0.14035101,-0.6682675,0.29050365,0.020361543,0.18558854,-0.122785464,-0.30755654,-0.38448453,-0.09944704,0.37683672,0.001136072,-0.26768163,0.06932796,0.23822093,0.49735537,0.024981603,-0.15289578,-0.26293066,-0.15891147,-0.010242857,0.18851155,0.27745992,-0.03197792,-0.06621978,0.047166266,0.06538236,0.39888456,0.18508571,-0.0035429597,0.23591188,-0.5390227,0.4042629,0.076798365,0.12681907,0.017295852,-0.22489184,0.45150766,0.22763513,0.16230628,0.12722987,-0.5102245,-0.6539579,0.12432292,0.11532243,0.14493698,-0.10202959,-0.39924812,-0.37107384,-0.01930993,0.46453136,-0.5350343,-0.5608387,0.52684104,-0.17218402,-0.30519298,-0.408809,-0.32430434,0.13187914,-0.7331946,0.1637331
MB-5266,-0.6065578,0.45511666,-0.36317098,-0.56279683,-0.55594015,0.3443537,0.17280118,-0.33438727,0.031098396,-0.843717,-0.16149464,-0.43652734,-0.009054082,-0.87647295,0.4965455,-0.67801905,-0.30602497,-0.4552163,-0.0016138703,-0.15492253,-0.1623716,-0.041532397,0.08711839,-0.018580437,0.22436298,-0.549875,0.014856819,-0.31153452,-0.3917608,-0.097502545,0.10743248,-0.18991078,-0.7054402,0.21019876,0.09259413,-0.36065212,-0.69456446,0.08858967,0.6575066,0.10917267,-0.6790433,-0.034598306,0.06739755,-0.2643633,0.079388715,-0.3950305,-0.2462169,0.43241766,0.028475959,-0.19594583,-0.024321605,-0.0989341,0.10459454,-0.19450162,0.78680843,0.19865488,0.104690135,-0.11969396,-0.6411953,-0.4004107,-0.33957753,0.31701988,0.20074038,0.2896793,0.26422974,0.013180047,-0.19662963,0.14890958,-0.42302144,0.50676715,0.4520209,-0.33289307,-0.41089684,0.23606771,0.09967767,-0.31162,0.57170033,0.3196051,0.038199052,-0.9097479,-0.06957921,-0.197003,-0.52429086,0.4599206,0.48706698,-0.050500028,0.11387803,0.822552,-0.6033568,0.48389098,-0.11820246,-0.22800879,-0.7926538,0.15059805,0.099778555,0.6905267,-0.028846148,-0.53507125,-0.5569577,0.58718795
MB-5270,-0.22512785,0.18529266,-0.5010142,-0.41290575,-0.2663781,-0.047975436,-0.7407048,0.46209264,0.34266686,-0.016737074,-0.28143695,-0.12133549,-0.10094274,-0.15892676,-0.4557874,0.17756668,-0.11533396,-0.52161366,-0.08720247,0.66528904,0.4729427,0.0838081,0.23114341,0.10400915,-0.07111319,0.27366632,0.06353369,-0.31821746,-0.11943101,-0.1655879,-0.07183696,-0.1912699,-0.016429596,0.0036350228,0.38973588,0.16710809,-0.009263039,-0.12434064,0.5294442,0.5619306,-0.9007225,-0.6863278,0.4680001,-0.26700023,0.6326701,-0.25317323,-0.10483175,-0.2795684,-0.13366503,-0.089195915,0.3257708,-0.21281576,0.028927043,0.35048312,-0.017868876,0.55554396,0.34311166,-0.13226451,-0.2678213,-0.16198273,-0.43589225,-0.106761545,-0.37841028,-0.012783436,0.23462278,-0.22038308,-0.0785989,-0.47917336,0.37507474,-0.22925502,0.26163718,-0.28131822,-0.09458563,0.52066207,-0.35097918,-0.20034167,-0.29718548,-0.36132976,0.3527007,-0.20360056,-0.3547362,-0.33230692,0.51938754,0.046062008,0.088504754,0.10196549,0.11744829,0.19613335,0.47313467,0.53624666,-0.6166307,0.09690748,0.22118917,-0.00825157,0.31173557,-0.6165254,0.0956845,-0.4565441,-0.6938093,0.048860475
MB-5271,0.4459792,0.19627513,0.28221044,-0.4493333,-0.7555236,0.07723138,0.39620823,0.29062757,-0.101711355,0.17725794,0.1049771,-0.4446812,0.064846024,-0.019227257,0.36430326,0.04862818,-0.13128553,0.65264356,-0.04079403,-0.25706547,0.024056949,0.0073127598,0.049848944,-0.025942072,0.23338822,0.65813607,0.051181175,0.27644512,0.1696547,-0.06762539,-0.27638605,0.49902093,0.22456971,0.11508109,-0.06199888,0.010824431,-0.1667592,-0.8083095,0.13166484,0.5307131,0.06269762,-0.7118421,-0.28211826,-0.6963293,-0.523841,-0.09208179,-0.15227003,-0.60556144,0.19090968,-0.13027962,0.14681059,-0.19599105,-0.3650177,0.7297669,0.35765406,0.44071066,0.4486302,0.42618325,-0.7798636,0.088502035,-0.22708249,0.3450235,-0.24445912,0.115820535,0.1599864,-0.44755888,-0.75877863,0.36900985,-0.80901736,0.136622,-0.3719402,-0.390832,-0.16347028,0.42302245,0.58709645,-0.715564,0.50348073,-0.19860308,0.23710293,-0.5858671,-0.3528721,0.05029069,0.23196274,-0.087899126,-0.14920765,-0.6033375,-0.6176588,-0.30262762,-0.26996666,0.6843271,-0.54574114,0.04237339,-0.30162808,-0.34980696,-0.28043687,0.51947606,-0.016992055,-0.3076607,-0.23242933,0.26940525
MB-5272,0.14326844,0.39784718,0.12884879,0.21770932,-0.38800067,0.52502054,-0.0001892224,0.033243388,0.13650465,0.102372825,-0.58232987,-0.11482923,-0.29608133,-0.047428638,-0.038448878,0.013835205,-0.26427084,0.43438536,0.06645008,-0.26522273,-0.32564366,0.53279513,0.118026175,-0.060647715,-0.1838094,0.16191693,0.026606008,-0.10100098,-0.2345649,0.048959877,0.25739083,-0.045759246,0.22452736,-0.29432738,0.012257654,-0.013776716,-0.42523092,-0.04030523,0.058520544,0.3112277,0.35429204,0.047861762,0.29521388,0.071925804,-0.048103873,-0.0621413,-0.32384923,-0.15119256,-0.08566274,-0.0048619434,0.011889767,0.07481215,0.2906298,0.30493754,0.41639546,-0.27588627,0.07480067,0.20180227,-0.03401747,-0.032027014,0.25106943,-0.10584841,0.060386494,-0.19958855,0.23917742,-0.3785425,0.18903479,-0.082587436,-0.07178166,0.13029607,-0.081948,-0.4770693,-0.15670158,0.028485984,0.032076903,0.27189827,0.10059829,0.22324848,0.5632341,-0.01630437,-0.26451865,-0.11261269,0.16091225,-0.048522074,-0.23450166,-0.34071907,-0.50249696,-0.25312063,-0.09117403,0.18339194,0.04222495,0.4713558,-0.075450934,-0.18076739,-0.2122358,0.27166006,-0.31293225,-0.33012763,-0.40099642,0.27700904
MB-5273,0.10387611,0.26578766,-0.10342939,0.32483405,-0.12060962,0.21963954,-0.23859252,0.39206627,0.45254776,-0.2080405,-0.13871627,-0.1890038,-0.71636635,-0.2505414,0.20101485,-0.08770272,-0.21271528,0.03757652,-0.48266435,-0.6097144,0.33809105,-0.016093213,0.73858994,-0.3968667,0.45366174,0.070252925,0.3699837,-0.06807812,-0.3412726,0.488342,0.03905456,-0.05194702,0.23538946,-0.06946893,-0.52123946,0.55174994,0.4356964,0.36076218,0.25184017,-0.3088786,-0.57149917,-0.6402323,0.052571252,-0.19187838,-0.20395783,0.3645935,0.060675785,0.31161648,-0.029930497,0.59324515,0.59594446,-0.018803341,-0.49247897,0.04366044,0.32709116,-0.03607069,0.40543926,0.09836042,0.35610873,0.56529,0.19847128,-0.09670426,-0.07990358,-0.4510011,0.17646128,-0.39588183,0.0715622,-0.20973489,-0.38255996,0.22148483,0.07508165,-0.18300676,0.36684197,-0.30984896,0.4476325,-0.4906549,0.32472655,0.28045186,0.21631953,-0.22400954,0.13662729,0.3909819,0.56690824,-0.40177172,0.24691291,0.14021403,-0.0040905103,0.46442074,-0.18333864,0.14465861,-0.627221,-0.036666006,0.34153646,-8.529425e-05,0.07584737,-0.12979682,0.03733775,-0.16511391,-0.15380457,0.23544015
MB-5275,-0.24196382,0.14564526,-0.17157978,-0.090741724,0.0752805,-0.013169013,-0.3791709,-0.0016801879,0.2543979,0.08058365,0.23621155,-0.13343483,-0.15169936,-0.020571217,0.05879824,-0.24784157,0.38772413,-0.31349212,0.17551285,-0.24158692,0.11857283,0.561469,0.12555106,0.11177983,0.22853413,-0.18390656,-0.017418366,0.1094318,0.15259461,-0.030257843,0.30107063,0.20845577,-0.28987047,0.3511665,-0.33579457,0.015178076,-0.16297443,0.10593512,-0.39803284,0.20807552,-0.2965263,-0.04288485,-0.022927307,-0.37919992,-0.08837456,-0.30213347,-0.1560305,0.2958932,-0.292576,0.119669,0.10922104,-0.22581238,0.065622315,0.32246828,0.124015264,-0.19391532,-0.076148584,0.012826066,0.17988774,0.6136334,0.018992685,0.072254226,0.41926873,-0.37138003,0.4509826,-0.004178025,0.56090546,-0.08483343,-0.11551811,0.016094226,-0.14971593,-0.14424977,-0.2768728,-0.01524516,-0.23445466,0.2227429,0.4001149,0.01898066,0.10696074,0.11388258,0.103243105,-0.190657,-0.19810374,0.14747655,0.042313583,0.077509776,-0.1422777,-0.28601637,0.3129616,0.0458226,-0.23730613,0.3181071,0.02689502,-0.22810233,0.1824549,0.14086497,0.03143122,0.13613454,0.008672092,0.11733448
MB-5277,-0.4863132,0.099987075,0.3642533,-0.382568,0.26450047,-0.19766392,-0.35317022,0.3494211,-0.2246298,0.17426357,-0.3124633,-0.10723369,-0.39751503,-0.25203928,0.64800435,-0.26326442,0.04485502,0.15519272,0.0015224434,0.022093356,0.18646714,0.7156433,0.36467162,-0.52263266,0.13422213,-0.0821777,-0.11051357,-0.33324984,-0.23938668,-0.49904326,0.12998834,0.5424323,0.3466916,0.40063325,0.21231553,-0.14386119,0.26750663,0.7357441,0.32062688,0.48155782,-0.46185693,-0.094965935,0.08863152,-0.07357327,0.2816764,-0.08819235,0.017086212,-0.28217927,-0.14517069,0.022103123,0.1848173,-0.0380546,-0.17256396,0.23980957,0.1053289,0.16134062,-0.03049998,0.21348462,-0.09061817,0.31341338,0.6253761,0.1628309,0.31590775,0.015683498,0.16820562,-0.69303,0.052739978,-0.10805983,0.20632616,0.3278128,0.12370775,0.21797213,-0.0024655312,0.3730122,-0.08148214,-0.20268464,-0.13916093,0.09445143,0.11920576,0.027266435,0.0055751,-0.4708767,0.30599672,0.15298766,-0.119997516,-0.3136927,-0.7439419,0.2841264,-0.25230706,0.19334795,-0.7218609,-0.15668261,-0.11353831,0.4739156,0.05992072,0.1425362,-0.4785657,0.29319513,-0.14981118,0.23787746
